,date,city,newDeaths,deaths,newCases,totalCases
1017946,2022-07-01,São Lourenço/MG,24,169,5805,11693
1023543,2022-07-02,São Lourenço/MG,0,169,0,11693
1029140,2022-07-03,São Lourenço/MG,0,169,0,11693
1034737,2022-07-04,São Lourenço/MG,0,169,81,11774
1040334,2022-07-05,São Lourenço/MG,0,169,69,11843
1045931,2022-07-06,São Lourenço/MG,0,169,96,11939
1051528,2022-07-07,São Lourenço/MG,2,171,0,11939
1057125,2022-07-08,São Lourenço/MG,0,171,110,12049
1062722,2022-07-09,São Lourenço/MG,0,171,0,12049
1068319,2022-07-10,São Lourenço/MG,0,171,0,12049
5058,2022-01-01,São Sebastião do Paraíso/MG,0,275,0,7014
10654,2022-01-02,São Sebastião do Paraíso/MG,0,275,0,7014
16250,2022-01-03,São Sebastião do Paraíso/MG,0,275,0,7014
21846,2022-01-04,São Sebastião do Paraíso/MG,0,275,0,7014
27442,2022-01-05,São Sebastião do Paraíso/MG,0,275,0,7014
33038,2022-01-06,São Sebastião do Paraíso/MG,0,275,0,7014
38634,2022-01-07,São Sebastião do Paraíso/MG,0,275,0,7014
44230,2022-01-08,São Sebastião do Paraíso/MG,0,275,0,7014
49826,2022-01-09,São Sebastião do Paraíso/MG,0,275,0,7014
55422,2022-01-10,São Sebastião do Paraíso/MG,0,275,0,7014
61018,2022-01-11,São Sebastião do Paraíso/MG,0,275,0,7014
66614,2022-01-12,São Sebastião do Paraíso/MG,0,275,0,7014
72210,2022-01-13,São Sebastião do Paraíso/MG,0,275,0,7014
77806,2022-01-14,São Sebastião do Paraíso/MG,0,275,0,7014
83403,2022-01-15,São Sebastião do Paraíso/MG,0,275,0,7014
88999,2022-01-16,São Sebastião do Paraíso/MG,0,275,0,7014
94595,2022-01-17,São Sebastião do Paraíso/MG,0,275,0,7014
100191,2022-01-18,São Sebastião do Paraíso/MG,0,275,0,7014
105787,2022-01-19,São Sebastião do Paraíso/MG,0,275,0,7014
111383,2022-01-20,São Sebastião do Paraíso/MG,0,275,0,7014
116979,2022-01-21,São Sebastião do Paraíso/MG,0,275,0,7014
122575,2022-01-22,São Sebastião do Paraíso/MG,0,275,0,7014
128171,2022-01-23,São Sebastião do Paraíso/MG,0,275,0,7014
133767,2022-01-24,São Sebastião do Paraíso/MG,0,275,0,7014
139363,2022-01-25,São Sebastião do Paraíso/MG,0,275,0,7014
144959,2022-01-26,São Sebastião do Paraíso/MG,0,275,0,7014
150555,2022-01-27,São Sebastião do Paraíso/MG,0,275,0,7014
156151,2022-01-28,São Sebastião do Paraíso/MG,0,275,0,7014
161747,2022-01-29,São Sebastião do Paraíso/MG,0,275,0,7014
167343,2022-01-30,São Sebastião do Paraíso/MG,0,275,0,7014
172939,2022-01-31,São Sebastião do Paraíso/MG,0,275,0,7014
178535,2022-02-01,São Sebastião do Paraíso/MG,0,275,0,7014
184131,2022-02-02,São Sebastião do Paraíso/MG,0,275,0,7014
189727,2022-02-03,São Sebastião do Paraíso/MG,0,275,0,7014
195323,2022-02-04,São Sebastião do Paraíso/MG,0,275,0,7014
200919,2022-02-05,São Sebastião do Paraíso/MG,0,275,0,7014
206515,2022-02-06,São Sebastião do Paraíso/MG,0,275,0,7014
212111,2022-02-07,São Sebastião do Paraíso/MG,0,275,0,7014
217707,2022-02-08,São Sebastião do Paraíso/MG,0,275,0,7014
223303,2022-02-09,São Sebastião do Paraíso/MG,0,275,0,7014
228899,2022-02-10,São Sebastião do Paraíso/MG,0,275,0,7014
234495,2022-02-11,São Sebastião do Paraíso/MG,0,275,0,7014
240091,2022-02-12,São Sebastião do Paraíso/MG,0,275,0,7014
245687,2022-02-13,São Sebastião do Paraíso/MG,0,275,0,7014
251283,2022-02-14,São Sebastião do Paraíso/MG,0,275,0,7014
256879,2022-02-15,São Sebastião do Paraíso/MG,0,275,0,7014
262475,2022-02-16,São Sebastião do Paraíso/MG,0,275,0,7014
268071,2022-02-17,São Sebastião do Paraíso/MG,0,275,0,7014
273667,2022-02-18,São Sebastião do Paraíso/MG,0,275,0,7014
279263,2022-02-19,São Sebastião do Paraíso/MG,0,275,0,7014
284859,2022-02-20,São Sebastião do Paraíso/MG,0,275,0,7014
290456,2022-02-21,São Sebastião do Paraíso/MG,0,275,0,7014
296052,2022-02-22,São Sebastião do Paraíso/MG,0,275,0,7014
301648,2022-02-23,São Sebastião do Paraíso/MG,0,275,0,7014
307244,2022-02-24,São Sebastião do Paraíso/MG,0,275,0,7014
312840,2022-02-25,São Sebastião do Paraíso/MG,0,275,0,7014
318436,2022-02-26,São Sebastião do Paraíso/MG,0,275,0,7014
324032,2022-02-27,São Sebastião do Paraíso/MG,0,275,0,7014
329628,2022-02-28,São Sebastião do Paraíso/MG,0,275,0,7014
335224,2022-03-01,São Sebastião do Paraíso/MG,0,275,0,7014
340820,2022-03-02,São Sebastião do Paraíso/MG,0,275,0,7014
346416,2022-03-03,São Sebastião do Paraíso/MG,0,275,0,7014
352012,2022-03-04,São Sebastião do Paraíso/MG,0,275,0,7014
357608,2022-03-05,São Sebastião do Paraíso/MG,0,275,0,7014
363204,2022-03-06,São Sebastião do Paraíso/MG,0,275,0,7014
368800,2022-03-07,São Sebastião do Paraíso/MG,0,275,0,7014
374396,2022-03-08,São Sebastião do Paraíso/MG,0,275,0,7014
379992,2022-03-09,São Sebastião do Paraíso/MG,0,275,0,7014
385588,2022-03-10,São Sebastião do Paraíso/MG,0,275,0,7014
391184,2022-03-11,São Sebastião do Paraíso/MG,0,275,0,7014
396780,2022-03-12,São Sebastião do Paraíso/MG,0,275,0,7014
402376,2022-03-13,São Sebastião do Paraíso/MG,0,275,0,7014
407972,2022-03-14,São Sebastião do Paraíso/MG,0,275,0,7014
413568,2022-03-15,São Sebastião do Paraíso/MG,0,275,0,7014
419164,2022-03-16,São Sebastião do Paraíso/MG,0,275,0,7014
424760,2022-03-17,São Sebastião do Paraíso/MG,0,275,0,7014
430356,2022-03-18,São Sebastião do Paraíso/MG,0,275,0,7014
435952,2022-03-19,São Sebastião do Paraíso/MG,0,275,0,7014
441548,2022-03-20,São Sebastião do Paraíso/MG,0,275,0,7014
447144,2022-03-21,São Sebastião do Paraíso/MG,0,275,0,7014
452740,2022-03-22,São Sebastião do Paraíso/MG,0,275,0,7014
458336,2022-03-23,São Sebastião do Paraíso/MG,0,275,0,7014
463932,2022-03-24,São Sebastião do Paraíso/MG,0,275,0,7014
469529,2022-03-25,São Sebastião do Paraíso/MG,0,275,0,7014
475126,2022-03-26,São Sebastião do Paraíso/MG,0,275,0,7014
480723,2022-03-27,São Sebastião do Paraíso/MG,0,275,0,7014
486320,2022-03-28,São Sebastião do Paraíso/MG,0,275,0,7014
491917,2022-03-29,São Sebastião do Paraíso/MG,0,275,0,7014
497514,2022-03-30,São Sebastião do Paraíso/MG,0,275,0,7014
503111,2022-03-31,São Sebastião do Paraíso/MG,0,275,0,7014
508708,2022-04-01,São Sebastião do Paraíso/MG,0,275,0,7014
514305,2022-04-02,São Sebastião do Paraíso/MG,0,275,0,7014
519902,2022-04-03,São Sebastião do Paraíso/MG,0,275,0,7014
525499,2022-04-04,São Sebastião do Paraíso/MG,0,275,0,7014
531096,2022-04-05,São Sebastião do Paraíso/MG,0,275,0,7014
536693,2022-04-06,São Sebastião do Paraíso/MG,0,275,0,7014
542290,2022-04-07,São Sebastião do Paraíso/MG,0,275,0,7014
547887,2022-04-08,São Sebastião do Paraíso/MG,0,275,0,7014
553484,2022-04-09,São Sebastião do Paraíso/MG,0,275,0,7014
559081,2022-04-10,São Sebastião do Paraíso/MG,0,275,0,7014
564678,2022-04-11,São Sebastião do Paraíso/MG,0,275,0,7014
570275,2022-04-12,São Sebastião do Paraíso/MG,0,275,0,7014
575872,2022-04-13,São Sebastião do Paraíso/MG,0,275,0,7014
581469,2022-04-14,São Sebastião do Paraíso/MG,0,275,0,7014
587066,2022-04-15,São Sebastião do Paraíso/MG,0,275,0,7014
592663,2022-04-16,São Sebastião do Paraíso/MG,0,275,0,7014
598260,2022-04-17,São Sebastião do Paraíso/MG,0,275,0,7014
603857,2022-04-18,São Sebastião do Paraíso/MG,0,275,0,7014
609454,2022-04-19,São Sebastião do Paraíso/MG,0,275,0,7014
615051,2022-04-20,São Sebastião do Paraíso/MG,0,275,0,7014
620648,2022-04-21,São Sebastião do Paraíso/MG,0,275,0,7014
626245,2022-04-22,São Sebastião do Paraíso/MG,0,275,0,7014
631842,2022-04-23,São Sebastião do Paraíso/MG,0,275,0,7014
637439,2022-04-24,São Sebastião do Paraíso/MG,0,275,0,7014
643036,2022-04-25,São Sebastião do Paraíso/MG,0,275,0,7014
648633,2022-04-26,São Sebastião do Paraíso/MG,0,275,0,7014
654230,2022-04-27,São Sebastião do Paraíso/MG,0,275,0,7014
659827,2022-04-28,São Sebastião do Paraíso/MG,0,275,0,7014
665424,2022-04-29,São Sebastião do Paraíso/MG,0,275,0,7014
671021,2022-04-30,São Sebastião do Paraíso/MG,0,275,0,7014
676618,2022-05-01,São Sebastião do Paraíso/MG,0,275,0,7014
682215,2022-05-02,São Sebastião do Paraíso/MG,0,275,0,7014
687812,2022-05-03,São Sebastião do Paraíso/MG,0,275,0,7014
693409,2022-05-04,São Sebastião do Paraíso/MG,0,275,0,7014
699006,2022-05-05,São Sebastião do Paraíso/MG,0,275,0,7014
704603,2022-05-06,São Sebastião do Paraíso/MG,0,275,0,7014
710200,2022-05-07,São Sebastião do Paraíso/MG,0,275,0,7014
715797,2022-05-08,São Sebastião do Paraíso/MG,0,275,0,7014
721394,2022-05-09,São Sebastião do Paraíso/MG,0,275,0,7014
726991,2022-05-10,São Sebastião do Paraíso/MG,0,275,0,7014
732588,2022-05-11,São Sebastião do Paraíso/MG,0,275,0,7014
738185,2022-05-12,São Sebastião do Paraíso/MG,0,275,0,7014
743782,2022-05-13,São Sebastião do Paraíso/MG,0,275,0,7014
749379,2022-05-14,São Sebastião do Paraíso/MG,0,275,0,7014
754976,2022-05-15,São Sebastião do Paraíso/MG,0,275,0,7014
760573,2022-05-16,São Sebastião do Paraíso/MG,0,275,0,7014
766170,2022-05-17,São Sebastião do Paraíso/MG,0,275,0,7014
771767,2022-05-18,São Sebastião do Paraíso/MG,0,275,0,7014
777364,2022-05-19,São Sebastião do Paraíso/MG,0,275,0,7014
782961,2022-05-20,São Sebastião do Paraíso/MG,0,275,0,7014
788558,2022-05-21,São Sebastião do Paraíso/MG,0,275,0,7014
794155,2022-05-22,São Sebastião do Paraíso/MG,0,275,0,7014
799752,2022-05-23,São Sebastião do Paraíso/MG,0,275,0,7014
805349,2022-05-24,São Sebastião do Paraíso/MG,0,275,0,7014
810946,2022-05-25,São Sebastião do Paraíso/MG,0,275,0,7014
816543,2022-05-26,São Sebastião do Paraíso/MG,0,275,0,7014
822140,2022-05-27,São Sebastião do Paraíso/MG,0,275,0,7014
827737,2022-05-28,São Sebastião do Paraíso/MG,0,275,0,7014
833334,2022-05-29,São Sebastião do Paraíso/MG,0,275,0,7014
838931,2022-05-30,São Sebastião do Paraíso/MG,0,275,0,7014
844528,2022-05-31,São Sebastião do Paraíso/MG,0,275,0,7014
850125,2022-06-01,São Sebastião do Paraíso/MG,0,275,0,7014
855722,2022-06-02,São Sebastião do Paraíso/MG,0,275,0,7014
861319,2022-06-03,São Sebastião do Paraíso/MG,0,275,0,7014
866916,2022-06-04,São Sebastião do Paraíso/MG,0,275,0,7014
872513,2022-06-05,São Sebastião do Paraíso/MG,0,275,0,7014
878110,2022-06-06,São Sebastião do Paraíso/MG,0,275,0,7014
883707,2022-06-07,São Sebastião do Paraíso/MG,0,275,0,7014
889304,2022-06-08,São Sebastião do Paraíso/MG,0,275,0,7014
894901,2022-06-09,São Sebastião do Paraíso/MG,0,275,0,7014
900498,2022-06-10,São Sebastião do Paraíso/MG,0,275,0,7014
906095,2022-06-11,São Sebastião do Paraíso/MG,0,275,0,7014
911692,2022-06-12,São Sebastião do Paraíso/MG,0,275,0,7014
917289,2022-06-13,São Sebastião do Paraíso/MG,0,275,0,7014
922886,2022-06-14,São Sebastião do Paraíso/MG,0,275,0,7014
928483,2022-06-15,São Sebastião do Paraíso/MG,0,275,0,7014
934080,2022-06-16,São Sebastião do Paraíso/MG,0,275,0,7014
939677,2022-06-17,São Sebastião do Paraíso/MG,0,275,0,7014
945274,2022-06-18,São Sebastião do Paraíso/MG,0,275,0,7014
950871,2022-06-19,São Sebastião do Paraíso/MG,0,275,0,7014
956468,2022-06-20,São Sebastião do Paraíso/MG,0,275,0,7014
962065,2022-06-21,São Sebastião do Paraíso/MG,0,275,0,7014
967662,2022-06-22,São Sebastião do Paraíso/MG,0,275,0,7014
973259,2022-06-23,São Sebastião do Paraíso/MG,0,275,0,7014
978856,2022-06-24,São Sebastião do Paraíso/MG,0,275,0,7014
984453,2022-06-25,São Sebastião do Paraíso/MG,0,275,0,7014
990050,2022-06-26,São Sebastião do Paraíso/MG,0,275,0,7014
995647,2022-06-27,São Sebastião do Paraíso/MG,0,275,0,7014
1001244,2022-06-28,São Sebastião do Paraíso/MG,0,275,0,7014
1006841,2022-06-29,São Sebastião do Paraíso/MG,0,275,0,7014
1012438,2022-06-30,São Sebastião do Paraíso/MG,0,275,0,7014
1018035,2022-07-01,São Sebastião do Paraíso/MG,42,317,6183,13197
1023632,2022-07-02,São Sebastião do Paraíso/MG,0,317,0,13197
1029229,2022-07-03,São Sebastião do Paraíso/MG,0,317,0,13197
1034826,2022-07-04,São Sebastião do Paraíso/MG,1,318,67,13264
1040423,2022-07-05,São Sebastião do Paraíso/MG,0,318,0,13264
1046020,2022-07-06,São Sebastião do Paraíso/MG,0,318,74,13338
1051617,2022-07-07,São Sebastião do Paraíso/MG,0,318,41,13379
1057214,2022-07-08,São Sebastião do Paraíso/MG,0,318,36,13415
1062811,2022-07-09,São Sebastião do Paraíso/MG,0,318,0,13415
1068408,2022-07-10,São Sebastião do Paraíso/MG,0,318,0,13415
4656,2022-01-01,Serrania/MG,0,22,0,763
10252,2022-01-02,Serrania/MG,0,22,0,763
15848,2022-01-03,Serrania/MG,0,22,0,763
21444,2022-01-04,Serrania/MG,0,22,0,763
27040,2022-01-05,Serrania/MG,0,22,0,763
32636,2022-01-06,Serrania/MG,0,22,0,763
38232,2022-01-07,Serrania/MG,0,22,0,763
43828,2022-01-08,Serrania/MG,0,22,0,763
49424,2022-01-09,Serrania/MG,0,22,0,763
55020,2022-01-10,Serrania/MG,0,22,0,763
60616,2022-01-11,Serrania/MG,0,22,0,763
66212,2022-01-12,Serrania/MG,0,22,0,763
71808,2022-01-13,Serrania/MG,0,22,0,763
77404,2022-01-14,Serrania/MG,0,22,0,763
83001,2022-01-15,Serrania/MG,0,22,0,763
88597,2022-01-16,Serrania/MG,0,22,0,763
94193,2022-01-17,Serrania/MG,0,22,0,763
99789,2022-01-18,Serrania/MG,0,22,0,763
105385,2022-01-19,Serrania/MG,0,22,0,763
110981,2022-01-20,Serrania/MG,0,22,0,763
116577,2022-01-21,Serrania/MG,0,22,0,763
122173,2022-01-22,Serrania/MG,0,22,0,763
127769,2022-01-23,Serrania/MG,0,22,0,763
133365,2022-01-24,Serrania/MG,0,22,0,763
138961,2022-01-25,Serrania/MG,0,22,0,763
144557,2022-01-26,Serrania/MG,0,22,0,763
150153,2022-01-27,Serrania/MG,0,22,0,763
155749,2022-01-28,Serrania/MG,0,22,0,763
161345,2022-01-29,Serrania/MG,0,22,0,763
166941,2022-01-30,Serrania/MG,0,22,0,763
172537,2022-01-31,Serrania/MG,0,22,0,763
178133,2022-02-01,Serrania/MG,0,22,0,763
183729,2022-02-02,Serrania/MG,0,22,0,763
189325,2022-02-03,Serrania/MG,0,22,0,763
194921,2022-02-04,Serrania/MG,0,22,0,763
200517,2022-02-05,Serrania/MG,0,22,0,763
206113,2022-02-06,Serrania/MG,0,22,0,763
211709,2022-02-07,Serrania/MG,0,22,0,763
217305,2022-02-08,Serrania/MG,0,22,0,763
222901,2022-02-09,Serrania/MG,0,22,0,763
228497,2022-02-10,Serrania/MG,0,22,0,763
234093,2022-02-11,Serrania/MG,0,22,0,763
239689,2022-02-12,Serrania/MG,0,22,0,763
245285,2022-02-13,Serrania/MG,0,22,0,763
250881,2022-02-14,Serrania/MG,0,22,0,763
256477,2022-02-15,Serrania/MG,0,22,0,763
262073,2022-02-16,Serrania/MG,0,22,0,763
267669,2022-02-17,Serrania/MG,0,22,0,763
273265,2022-02-18,Serrania/MG,0,22,0,763
278861,2022-02-19,Serrania/MG,0,22,0,763
284457,2022-02-20,Serrania/MG,0,22,0,763
290054,2022-02-21,Serrania/MG,0,22,0,763
295650,2022-02-22,Serrania/MG,0,22,0,763
301246,2022-02-23,Serrania/MG,0,22,0,763
306842,2022-02-24,Serrania/MG,0,22,0,763
312438,2022-02-25,Serrania/MG,0,22,0,763
318034,2022-02-26,Serrania/MG,0,22,0,763
323630,2022-02-27,Serrania/MG,0,22,0,763
329226,2022-02-28,Serrania/MG,0,22,0,763
334822,2022-03-01,Serrania/MG,0,22,0,763
340418,2022-03-02,Serrania/MG,0,22,0,763
346014,2022-03-03,Serrania/MG,0,22,0,763
351610,2022-03-04,Serrania/MG,0,22,0,763
357206,2022-03-05,Serrania/MG,0,22,0,763
362802,2022-03-06,Serrania/MG,0,22,0,763
368398,2022-03-07,Serrania/MG,0,22,0,763
373994,2022-03-08,Serrania/MG,0,22,0,763
379590,2022-03-09,Serrania/MG,0,22,0,763
385186,2022-03-10,Serrania/MG,0,22,0,763
390782,2022-03-11,Serrania/MG,0,22,0,763
396378,2022-03-12,Serrania/MG,0,22,0,763
401974,2022-03-13,Serrania/MG,0,22,0,763
407570,2022-03-14,Serrania/MG,0,22,0,763
413166,2022-03-15,Serrania/MG,0,22,0,763
418762,2022-03-16,Serrania/MG,0,22,0,763
424358,2022-03-17,Serrania/MG,0,22,0,763
429954,2022-03-18,Serrania/MG,0,22,0,763
435550,2022-03-19,Serrania/MG,0,22,0,763
441146,2022-03-20,Serrania/MG,0,22,0,763
446742,2022-03-21,Serrania/MG,0,22,0,763
452338,2022-03-22,Serrania/MG,0,22,0,763
457934,2022-03-23,Serrania/MG,0,22,0,763
463530,2022-03-24,Serrania/MG,0,22,0,763
469127,2022-03-25,Serrania/MG,0,22,0,763
474724,2022-03-26,Serrania/MG,0,22,0,763
480321,2022-03-27,Serrania/MG,0,22,0,763
485918,2022-03-28,Serrania/MG,0,22,0,763
491515,2022-03-29,Serrania/MG,0,22,0,763
497112,2022-03-30,Serrania/MG,0,22,0,763
502709,2022-03-31,Serrania/MG,0,22,0,763
508306,2022-04-01,Serrania/MG,0,22,0,763
513903,2022-04-02,Serrania/MG,0,22,0,763
519500,2022-04-03,Serrania/MG,0,22,0,763
525097,2022-04-04,Serrania/MG,0,22,0,763
530694,2022-04-05,Serrania/MG,0,22,0,763
536291,2022-04-06,Serrania/MG,0,22,0,763
541888,2022-04-07,Serrania/MG,0,22,0,763
547485,2022-04-08,Serrania/MG,0,22,0,763
553082,2022-04-09,Serrania/MG,0,22,0,763
558679,2022-04-10,Serrania/MG,0,22,0,763
564276,2022-04-11,Serrania/MG,0,22,0,763
569873,2022-04-12,Serrania/MG,0,22,0,763
575470,2022-04-13,Serrania/MG,0,22,0,763
581067,2022-04-14,Serrania/MG,0,22,0,763
586664,2022-04-15,Serrania/MG,0,22,0,763
592261,2022-04-16,Serrania/MG,0,22,0,763
597858,2022-04-17,Serrania/MG,0,22,0,763
603455,2022-04-18,Serrania/MG,0,22,0,763
609052,2022-04-19,Serrania/MG,0,22,0,763
614649,2022-04-20,Serrania/MG,0,22,0,763
620246,2022-04-21,Serrania/MG,0,22,0,763
625843,2022-04-22,Serrania/MG,0,22,0,763
631440,2022-04-23,Serrania/MG,0,22,0,763
637037,2022-04-24,Serrania/MG,0,22,0,763
642634,2022-04-25,Serrania/MG,0,22,0,763
648231,2022-04-26,Serrania/MG,0,22,0,763
653828,2022-04-27,Serrania/MG,0,22,0,763
659425,2022-04-28,Serrania/MG,0,22,0,763
665022,2022-04-29,Serrania/MG,0,22,0,763
670619,2022-04-30,Serrania/MG,0,22,0,763
676216,2022-05-01,Serrania/MG,0,22,0,763
681813,2022-05-02,Serrania/MG,0,22,0,763
687410,2022-05-03,Serrania/MG,0,22,0,763
693007,2022-05-04,Serrania/MG,0,22,0,763
698604,2022-05-05,Serrania/MG,0,22,0,763
704201,2022-05-06,Serrania/MG,0,22,0,763
709798,2022-05-07,Serrania/MG,0,22,0,763
715395,2022-05-08,Serrania/MG,0,22,0,763
720992,2022-05-09,Serrania/MG,0,22,0,763
726589,2022-05-10,Serrania/MG,0,22,0,763
732186,2022-05-11,Serrania/MG,0,22,0,763
737783,2022-05-12,Serrania/MG,0,22,0,763
743380,2022-05-13,Serrania/MG,0,22,0,763
748977,2022-05-14,Serrania/MG,0,22,0,763
754574,2022-05-15,Serrania/MG,0,22,0,763
760171,2022-05-16,Serrania/MG,0,22,0,763
765768,2022-05-17,Serrania/MG,0,22,0,763
771365,2022-05-18,Serrania/MG,0,22,0,763
776962,2022-05-19,Serrania/MG,0,22,0,763
782559,2022-05-20,Serrania/MG,0,22,0,763
788156,2022-05-21,Serrania/MG,0,22,0,763
793753,2022-05-22,Serrania/MG,0,22,0,763
799350,2022-05-23,Serrania/MG,0,22,0,763
804947,2022-05-24,Serrania/MG,0,22,0,763
810544,2022-05-25,Serrania/MG,0,22,0,763
816141,2022-05-26,Serrania/MG,0,22,0,763
821738,2022-05-27,Serrania/MG,0,22,0,763
827335,2022-05-28,Serrania/MG,0,22,0,763
832932,2022-05-29,Serrania/MG,0,22,0,763
838529,2022-05-30,Serrania/MG,0,22,0,763
844126,2022-05-31,Serrania/MG,0,22,0,763
849723,2022-06-01,Serrania/MG,0,22,0,763
855320,2022-06-02,Serrania/MG,0,22,0,763
860917,2022-06-03,Serrania/MG,0,22,0,763
866514,2022-06-04,Serrania/MG,0,22,0,763
872111,2022-06-05,Serrania/MG,0,22,0,763
877708,2022-06-06,Serrania/MG,0,22,0,763
883305,2022-06-07,Serrania/MG,0,22,0,763
888902,2022-06-08,Serrania/MG,0,22,0,763
894499,2022-06-09,Serrania/MG,0,22,0,763
900096,2022-06-10,Serrania/MG,0,22,0,763
905693,2022-06-11,Serrania/MG,0,22,0,763
911290,2022-06-12,Serrania/MG,0,22,0,763
916887,2022-06-13,Serrania/MG,0,22,0,763
922484,2022-06-14,Serrania/MG,0,22,0,763
928081,2022-06-15,Serrania/MG,0,22,0,763
933678,2022-06-16,Serrania/MG,0,22,0,763
939275,2022-06-17,Serrania/MG,0,22,0,763
944872,2022-06-18,Serrania/MG,0,22,0,763
950469,2022-06-19,Serrania/MG,0,22,0,763
956066,2022-06-20,Serrania/MG,0,22,0,763
961663,2022-06-21,Serrania/MG,0,22,0,763
967260,2022-06-22,Serrania/MG,0,22,0,763
972857,2022-06-23,Serrania/MG,0,22,0,763
978454,2022-06-24,Serrania/MG,0,22,0,763
984051,2022-06-25,Serrania/MG,0,22,0,763
989648,2022-06-26,Serrania/MG,0,22,0,763
995245,2022-06-27,Serrania/MG,0,22,0,763
1000842,2022-06-28,Serrania/MG,0,22,0,763
1006439,2022-06-29,Serrania/MG,0,22,0,763
1012036,2022-06-30,Serrania/MG,0,22,0,763
1017633,2022-07-01,Serrania/MG,4,26,628,1391
1023230,2022-07-02,Serrania/MG,0,26,0,1391
1028827,2022-07-03,Serrania/MG,0,26,0,1391
1034424,2022-07-04,Serrania/MG,0,26,0,1391
1040021,2022-07-05,Serrania/MG,0,26,0,1391
1045618,2022-07-06,Serrania/MG,0,26,3,1394
1051215,2022-07-07,Serrania/MG,0,26,0,1394
1056812,2022-07-08,Serrania/MG,0,26,0,1394
1062409,2022-07-09,Serrania/MG,0,26,0,1394
1068006,2022-07-10,Serrania/MG,0,26,0,1394
5283,2022-01-01,Três Corações/MG,0,262,0,9091
10879,2022-01-02,Três Corações/MG,0,262,0,9091
16475,2022-01-03,Três Corações/MG,0,262,0,9091
22071,2022-01-04,Três Corações/MG,0,262,0,9091
27667,2022-01-05,Três Corações/MG,0,262,0,9091
33263,2022-01-06,Três Corações/MG,0,262,0,9091
38859,2022-01-07,Três Corações/MG,0,262,0,9091
44455,2022-01-08,Três Corações/MG,0,262,0,9091
50051,2022-01-09,Três Corações/MG,0,262,0,9091
55647,2022-01-10,Três Corações/MG,0,262,0,9091
61243,2022-01-11,Três Corações/MG,0,262,0,9091
66839,2022-01-12,Três Corações/MG,0,262,0,9091
72435,2022-01-13,Três Corações/MG,0,262,0,9091
78031,2022-01-14,Três Corações/MG,0,262,0,9091
83628,2022-01-15,Três Corações/MG,0,262,0,9091
89224,2022-01-16,Três Corações/MG,0,262,0,9091
94820,2022-01-17,Três Corações/MG,0,262,0,9091
100416,2022-01-18,Três Corações/MG,0,262,0,9091
106012,2022-01-19,Três Corações/MG,0,262,0,9091
111608,2022-01-20,Três Corações/MG,0,262,0,9091
117204,2022-01-21,Três Corações/MG,0,262,0,9091
122800,2022-01-22,Três Corações/MG,0,262,0,9091
128396,2022-01-23,Três Corações/MG,0,262,0,9091
133992,2022-01-24,Três Corações/MG,0,262,0,9091
139588,2022-01-25,Três Corações/MG,0,262,0,9091
145184,2022-01-26,Três Corações/MG,0,262,0,9091
